timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685389685718,2,Sign In,200,OK,Thread Group 1-22,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389685770,1,Home,200,OK,Thread Group 1-1,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389685770,0,Home-0,302,Found,Thread Group 1-1,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389685770,1,Home-1,200,OK,Thread Group 1-1,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389685806,2,Sign Out,200,OK,Thread Group 1-5,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389685806,1,Sign Out-0,302,Found,Thread Group 1-5,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389685807,1,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389685830,2,Login,200,OK,Thread Group 1-13,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389685830,1,Login-0,302,Found,Thread Group 1-13,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389685831,1,Login-1,200,OK,Thread Group 1-13,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389685877,6,Login,200,OK,Thread Group 1-12,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389685877,1,Login-0,302,Found,Thread Group 1-12,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389685878,5,Login-1,200,OK,Thread Group 1-12,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389685964,3,Home,200,OK,Thread Group 1-2,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389685964,0,Home-0,302,Found,Thread Group 1-2,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389685964,3,Home-1,200,OK,Thread Group 1-2,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389685981,718,Sign Out,200,OK,Thread Group 1-6,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389685981,1,Sign Out-0,302,Found,Thread Group 1-6,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389685982,717,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,717,0,0
1685389686677,29,Sign Out,200,OK,Thread Group 1-7,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,22,0,0
1685389686677,22,Sign Out-0,302,Found,Thread Group 1-7,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,22,0,0
1685389686699,7,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1685389686684,22,Dogs,200,OK,Thread Group 1-11,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,22,0,0
1685389686684,26,Sign In,200,OK,Thread Group 1-24,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,26,0,0
1685389686677,35,Sign In,200,OK,Thread Group 1-23,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,35,0,0
1685389686684,30,Dogs,200,OK,Thread Group 1-10,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,30,0,0
1685389686683,33,Login,200,OK,Thread Group 1-15,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,19,0,0
1685389686683,19,Login-0,302,Found,Thread Group 1-15,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,19,0,0
1685389686702,14,Login-1,200,OK,Thread Group 1-15,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,14,0,0
1685389686684,36,Home,200,OK,Thread Group 1-3,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,24,0,0
1685389686684,24,Home-0,302,Found,Thread Group 1-3,,true,,146,195,25,25,http://localhost:8080/jpetstore,24,0,0
1685389686708,12,Home-1,200,OK,Thread Group 1-3,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,12,0,0
1685389686675,46,Login,200,OK,Thread Group 1-14,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,18,0,0
1685389686675,18,Login-0,302,Found,Thread Group 1-14,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,18,0,0
1685389686693,28,Login-1,200,OK,Thread Group 1-14,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,28,0,0
1685389686835,1,Home,200,OK,Thread Group 1-4,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389686835,1,Home-0,302,Found,Thread Group 1-4,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389686836,0,Home-1,200,OK,Thread Group 1-4,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389686951,8,Login,200,OK,Thread Group 1-16,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389686951,3,Login-0,302,Found,Thread Group 1-16,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685389686954,5,Login-1,200,OK,Thread Group 1-16,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389686966,1,Sign In,200,OK,Thread Group 1-25,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389687242,4,Login,200,OK,Thread Group 1-17,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389687242,2,Login-0,302,Found,Thread Group 1-17,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389687244,2,Login-1,200,OK,Thread Group 1-17,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389687282,6,Sign Out,200,OK,Thread Group 1-8,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389687282,2,Sign Out-0,302,Found,Thread Group 1-8,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389687284,4,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389687297,5,Sign Out,200,OK,Thread Group 1-9,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389687297,3,Sign Out-0,302,Found,Thread Group 1-9,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685389687300,2,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389687323,4,Home,200,OK,Thread Group 1-5,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389687323,1,Home-0,302,Found,Thread Group 1-5,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389687324,3,Home-1,200,OK,Thread Group 1-5,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389687356,2,Main Catalog,200,OK,Thread Group 1-1,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389687389,2,Dogs,200,OK,Thread Group 1-13,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389687465,2,Dogs,200,OK,Thread Group 1-12,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389687548,1,Main Catalog,200,OK,Thread Group 1-2,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389687637,14,Login,200,OK,Thread Group 1-18,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389687637,5,Login-0,302,Found,Thread Group 1-18,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685389687642,9,Login-1,200,OK,Thread Group 1-18,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1685389688094,6,Login,200,OK,Thread Group 1-19,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389688094,5,Login-0,302,Found,Thread Group 1-19,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685389688099,1,Login-1,200,OK,Thread Group 1-19,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389688223,2,Dogs,200,OK,Thread Group 1-15,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389688224,4,Sign Out,200,OK,Thread Group 1-10,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389688224,3,Sign Out-0,302,Found,Thread Group 1-10,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685389688227,1,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389688251,2,Home,200,OK,Thread Group 1-6,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389688251,1,Home-0,302,Found,Thread Group 1-6,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389688252,1,Home-1,200,OK,Thread Group 1-6,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389688262,6,Home,200,OK,Thread Group 1-7,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389688262,1,Home-0,302,Found,Thread Group 1-7,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389688263,5,Home-1,200,OK,Thread Group 1-7,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,5,0,0
1685389688265,4,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389688290,2,Dogs,200,OK,Thread Group 1-14,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389688310,4,Sign Out,200,OK,Thread Group 1-11,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389688310,2,Sign Out-0,302,Found,Thread Group 1-11,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389688312,2,Sign Out-1,200,OK,Thread Group 1-11,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389688373,3,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389688518,2,Dogs,200,OK,Thread Group 1-16,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389688598,3,Login,200,OK,Thread Group 1-20,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389688598,2,Login-0,302,Found,Thread Group 1-20,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389688600,1,Login-1,200,OK,Thread Group 1-20,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389688802,2,Dogs,200,OK,Thread Group 1-17,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389688815,13,Home,200,OK,Thread Group 1-9,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389688815,1,Home-0,302,Found,Thread Group 1-9,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389688816,12,Home-1,200,OK,Thread Group 1-9,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,12,0,0
1685389688850,2,Main Catalog,200,OK,Thread Group 1-5,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389688875,1,Home,200,OK,Thread Group 1-8,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389688875,1,Home-0,302,Found,Thread Group 1-8,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389688876,0,Home-1,200,OK,Thread Group 1-8,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389688900,2,Sign In,200,OK,Thread Group 1-1,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389688913,9,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389688913,1,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389688914,8,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1685389688921,5,Login,200,OK,Thread Group 1-21,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389688921,2,Login-0,302,Found,Thread Group 1-21,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389688923,3,Login-1,200,OK,Thread Group 1-21,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389688983,13,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389688983,1,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389688984,12,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1685389689106,1,Sign In,200,OK,Thread Group 1-2,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389689196,3,Dogs,200,OK,Thread Group 1-18,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389689278,3,Login,200,OK,Thread Group 1-22,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389689278,2,Login-0,302,Found,Thread Group 1-22,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389689280,1,Login-1,200,OK,Thread Group 1-22,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389689630,2,Dogs,200,OK,Thread Group 1-19,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389689750,19,Home,200,OK,Thread Group 1-10,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,17,0,0
1685389689750,17,Home-0,302,Found,Thread Group 1-10,,true,,146,195,25,25,http://localhost:8080/jpetstore,17,0,0
1685389689767,2,Home-1,200,OK,Thread Group 1-10,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389689802,2,Main Catalog,200,OK,Thread Group 1-7,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389689809,2,Main Catalog,200,OK,Thread Group 1-6,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389689811,2,Sign Out,200,OK,Thread Group 1-15,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389689811,1,Sign Out-0,302,Found,Thread Group 1-15,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389689812,1,Sign Out-1,200,OK,Thread Group 1-15,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389689822,2,Sign In,200,OK,Thread Group 1-3,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389689876,3,Sign Out,200,OK,Thread Group 1-14,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389689876,1,Sign Out-0,302,Found,Thread Group 1-14,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389689878,1,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389689910,2,Sign In,200,OK,Thread Group 1-4,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389689915,3,Home,200,OK,Thread Group 1-11,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389689915,0,Home-0,302,Found,Thread Group 1-11,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389689915,3,Home-1,200,OK,Thread Group 1-11,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389690111,5,Sign Out,200,OK,Thread Group 1-16,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389690111,2,Sign Out-0,302,Found,Thread Group 1-16,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389690113,3,Sign Out-1,200,OK,Thread Group 1-16,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389690115,2,Dogs,200,OK,Thread Group 1-20,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389690307,4,Login,200,OK,Thread Group 1-23,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389690307,2,Login-0,302,Found,Thread Group 1-23,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389690309,2,Login-1,200,OK,Thread Group 1-23,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389690344,5,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389690343,10,Login,200,OK,Thread Group 1-24,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389690343,1,Login-0,302,Found,Thread Group 1-24,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389690345,8,Login-1,200,OK,Thread Group 1-24,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1685389690394,5,Sign In,200,OK,Thread Group 1-5,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,5,0,0
1685389690400,7,Sign Out,200,OK,Thread Group 1-17,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389690400,1,Sign Out-0,302,Found,Thread Group 1-17,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
